mid_date, v [m/yr], satellite, dt (days)
2016-11-20T18:29:15.499Z,835, Sentinel 2, 270 
2019-12-07T19:09:19.000Z,873, Sentinel 2, 340 
2021-08-31T06:19:50.000Z,805, Sentinel 2, 35 
2021-06-23T06:39:20.000Z,1135, Sentinel 2, 25 
2016-12-29T06:50:21.500Z,905, Sentinel 2, 375 
2019-11-15T18:29:24.000Z,883, Sentinel 2, 340 
2018-01-30T06:40:04.999Z,1097, Sentinel 2, 285 
2021-08-01T07:09:20.000Z,1080, Sentinel 2, 45 
2018-11-17T06:59:25.000Z,1207, Sentinel 2, 385 
2018-06-13T18:29:19.000Z,1232, Sentinel 2, 100 
2019-12-29T18:09:24.000Z,883, Sentinel 2, 360 
2021-07-02T06:19:45.000Z,992, Sentinel 2, 155 
2017-01-01T18:19:21.500Z,905, Sentinel 2, 340 
2021-07-14T19:09:16.000Z,1159, Sentinel 2, 60 
2019-08-07T06:19:55.000Z,913, Sentinel 2, 85 
2019-06-18T18:29:29.000Z,1229, Sentinel 2, 20 
2020-01-04T07:09:20.000Z,821, Sentinel 2, 285 
2020-08-07T18:49:21.000Z,597, Sentinel 2, 30 
2020-08-08T06:09:20.000Z,647, Sentinel 2, 55 
2017-07-24T06:40:25.000Z,1035, Sentinel 2, 135 
2018-12-09T18:59:31.000Z,1209, Sentinel 2, 410 
2007-07-21T06:02:52.984Z,328, Landsat 7, 11 
2020-05-17T18:09:14.000Z,1110, Sentinel 2, 60 
2019-07-12T06:49:25.000Z,1179, Sentinel 2, 65 
2020-01-09T18:29:19.000Z,827, Sentinel 2, 270 
2018-11-22T06:10:00.000Z,1210, Sentinel 2, 345 
2020-07-01T18:59:21.000Z,1119, Sentinel 2, 50 
2018-01-21T06:09:15.000Z,1087, Sentinel 2, 305 
2016-12-18T18:39:21.500Z,845, Sentinel 2, 220 
2020-01-11T19:09:41.000Z,827, Sentinel 2, 240 
2018-12-12T06:59:50.000Z,1175, Sentinel 2, 205 
2019-06-23T06:19:25.000Z,1148, Sentinel 2, 105 
2020-09-13T06:29:50.000Z,380, Sentinel 2, 5 
2020-05-31T06:29:20.000Z,1091, Sentinel 2, 15 
2018-04-21T18:20:11.000Z,1203, Sentinel 2, 50 
2020-06-04T06:09:15.000Z,1084, Sentinel 2, 95 
2016-11-25T18:29:20.500Z,853, Sentinel 2, 280 
2018-12-06T18:49:21.000Z,1202, Sentinel 2, 350 
2020-06-10T06:29:20.000Z,1198, Sentinel 2, 45 
2020-05-16T18:39:19.000Z,1094, Sentinel 2, 60 
2019-07-04T18:49:21.000Z,1208, Sentinel 2, 70 
2019-07-15T06:59:50.000Z,1011, Sentinel 2, 125 
2011-06-27T17:56:47.147Z,1386, Landsat 7, 16 
2007-07-03T06:15:05.923Z,1010, Landsat 7, 25 
2018-05-01T06:09:20.000Z,1218, Sentinel 2, 25 
2018-04-03T18:59:41.000Z,1200, Sentinel 2, 10 
2018-10-23T06:09:30.000Z,1208, Sentinel 2, 315 
2021-06-07T06:19:20.000Z,1000, Sentinel 2, 25 
2005-06-15T18:11:14.430Z,869, Landsat 7, 16 
2020-05-28T18:29:19.000Z,1112, Sentinel 2, 30 
2020-07-27T18:29:46.000Z,789, Sentinel 2, 100 
2020-01-07T06:29:20.000Z,819, Sentinel 2, 255 
2018-05-28T18:09:19.000Z,1293, Sentinel 2, 20 
2019-08-19T06:09:20.000Z,860, Sentinel 2, 5 
2009-07-26T06:02:58.601Z,1218, Landsat 7, 11 
2018-08-18T06:39:55.000Z,1152, Sentinel 2, 45 
2018-06-12T18:09:56.000Z,1244, Sentinel 2, 20 
2022-06-03T18:49:26.000Z,1257, Sentinel 2, 40 
2020-05-10T18:19:14.000Z,1102, Sentinel 2, 60 
2019-01-31T06:59:15.000Z,1193, Sentinel 2, 305 
2022-05-05T18:19:21.000Z,1215, Sentinel 2, 20 
2008-07-12T17:52:40.917Z,879, Landsat 7, 32 
2019-11-18T06:29:20.000Z,904, Sentinel 2, 375 
2004-06-15T17:52:29.595Z,1059, Landsat 7, 18 
2020-07-09T06:09:20.000Z,1196, Sentinel 2, 25 
2020-01-02T18:39:25.999Z,825, Sentinel 2, 280 
2002-07-03T17:58:00.952Z,446, Landsat 7, 36 
2019-09-01T06:19:55.000Z,598, Sentinel 2, 35 
2020-06-14T18:19:31.000Z,1220, Sentinel 2, 40 
2019-05-31T19:09:19.000Z,1210, Sentinel 2, 60 
2017-08-23T06:40:04.999Z,843, Sentinel 2, 35 
2018-05-06T18:19:35.999Z,1220, Sentinel 2, 80 
2020-01-03T06:50:09.999Z,815, Sentinel 2, 205 
2018-12-20T06:19:25.000Z,1207, Sentinel 2, 375 
2019-07-05T06:09:20.000Z,1134, Sentinel 2, 95 
2017-09-07T12:42:24.026Z,844, Sentinel 1, 12 
2018-07-22T18:59:14.000Z,1259, Sentinel 2, 60 
2017-08-07T06:20:05.000Z,1033, Sentinel 2, 95 
2020-06-02T18:29:19.000Z,1120, Sentinel 2, 20 
2020-07-27T06:20:05.000Z,761, Sentinel 2, 125 
2019-12-12T18:19:19.000Z,821, Sentinel 2, 280 
2018-07-02T18:09:21.000Z,1249, Sentinel 2, 100 
2022-07-09T18:19:31.000Z,1519, Sentinel 2, 10 
2021-09-05T06:19:15.000Z,803, Sentinel 2, 15 
2020-01-26T06:09:35.000Z,871, Sentinel 2, 265 
2019-02-02T18:09:21.000Z,1207, Sentinel 2, 330 
2019-06-01T18:39:21.000Z,1210, Sentinel 2, 110 
2022-06-27T06:19:25.000Z,1331, Sentinel 2, 5 
2020-06-26T06:49:20.000Z,1275, Sentinel 2, 25 
2019-02-10T18:20:29.000Z,1203, Sentinel 2, 270 
2019-05-09T06:19:25.000Z,1212, Sentinel 2, 15 
2016-11-17T18:19:51.500Z,813, Sentinel 2, 250 
2020-01-16T07:00:05.000Z,837, Sentinel 2, 235 
2018-05-13T18:59:41.000Z,1230, Sentinel 2, 90 
2019-11-15T07:09:20.000Z,891, Sentinel 2, 355 
2018-04-11T06:10:00.000Z,1208, Sentinel 2, 45 
2021-12-15T12:42:48.433Z,1229, Sentinel 1, 12 
2018-03-29T12:25:39.495Z,1216, Sentinel 1, 6 
2020-01-01T19:09:19.000Z,897, Sentinel 2, 370 
2020-06-08T18:49:21.000Z,1153, Sentinel 2, 30 
2020-04-10T06:09:35.000Z,1011, Sentinel 2, 45 
2018-06-23T18:29:49.000Z,1249, Sentinel 2, 40 
2018-06-02T18:09:21.000Z,1268, Sentinel 2, 40 
2018-05-21T06:59:30.000Z,1209, Sentinel 2, 5 
2020-08-10T18:09:21.000Z,601, Sentinel 2, 40 
2018-06-14T18:49:26.000Z,1272, Sentinel 2, 40 
2018-05-25T06:39:25.000Z,1234, Sentinel 2, 105 
2020-07-23T18:49:19.000Z,774, Sentinel 2, 30 
2022-08-02T06:39:25.000Z,1045, Sentinel 2, 5 
2020-06-15T18:39:21.000Z,1161, Sentinel 2, 70 
2019-07-18T06:19:25.000Z,1174, Sentinel 2, 55 
2020-07-01T06:49:20.000Z,946, Sentinel 2, 105 
2019-01-07T06:29:50.000Z,1207, Sentinel 2, 355 
2014-06-02T18:06:47.223Z,1100, Landsat 7, 64 
2021-07-24T19:09:14.000Z,1088, Sentinel 2, 70 
2020-02-22T19:00:06.000Z,909, Sentinel 2, 310 
2022-05-18T06:19:20.000Z,1173, Sentinel 2, 15 
2020-01-06T06:09:54.999Z,833, Sentinel 2, 215 
2019-02-13T06:19:20.000Z,1191, Sentinel 2, 335 
2016-11-05T18:29:21.500Z,892, Sentinel 2, 320 
2019-12-08T06:29:20.000Z,852, Sentinel 2, 315 
2021-08-16T07:09:20.000Z,888, Sentinel 2, 15 
2020-01-06T06:59:25.000Z,848, Sentinel 2, 325 
2019-09-02T18:50:13.999Z,594, Sentinel 2, 40 
2019-09-03T06:09:54.999Z,576, Sentinel 2, 35 
2020-05-25T06:09:20.000Z,1126, Sentinel 2, 85 
2017-09-03T06:09:50.000Z,867, Sentinel 2, 35 
2021-09-20T07:10:30.000Z,855, Sentinel 2, 5 
2021-06-18T06:39:20.000Z,1116, Sentinel 2, 45 
2017-07-15T06:09:15.000Z,1144, Sentinel 2, 75 
2019-09-18T07:00:35.000Z,665, Sentinel 2, 5 
2020-06-05T06:29:20.000Z,1147, Sentinel 2, 45 
2020-06-20T06:29:20.000Z,1124, Sentinel 2, 75 
2018-06-05T06:59:19.999Z,1204, Sentinel 2, 5 
2018-07-31T18:39:21.000Z,1213, Sentinel 2, 80 
2020-07-31T06:49:20.000Z,764, Sentinel 2, 65 
2022-05-27T06:49:25.000Z,1239, Sentinel 2, 35 
2020-05-18T06:19:25.000Z,1102, Sentinel 2, 15 
2019-12-19T06:49:25.000Z,812, Sentinel 2, 275 
2018-05-08T06:49:20.000Z,1240, Sentinel 2, 65 
2020-04-06T18:40:31.000Z,1007, Sentinel 2, 50 
2022-04-19T06:39:15.000Z,1152, Sentinel 2, 15 
2019-05-26T07:00:00.000Z,1215, Sentinel 2, 125 
2020-01-01T18:19:31.000Z,897, Sentinel 2, 370 
2020-07-24T19:09:19.000Z,820, Sentinel 2, 80 
2018-06-07T18:59:19.000Z,1221, Sentinel 2, 10 
2022-06-20T18:39:24.000Z,1293, Sentinel 2, 30 
2018-04-26T18:19:35.999Z,1227, Sentinel 2, 60 
2018-12-04T18:09:21.000Z,1208, Sentinel 2, 410 
2022-07-16T18:09:26.000Z,1305, Sentinel 2, 30 
2022-08-17T18:49:19.000Z,760, Sentinel 2, 20 
2022-07-26T18:59:31.000Z,1106, Sentinel 2, 20 
2019-02-07T18:59:19.000Z,1195, Sentinel 2, 320 
2017-06-22T18:09:21.000Z,1134, Sentinel 2, 90 
2020-08-13T18:19:59.000Z,661, Sentinel 2, 90 
2018-05-23T06:49:30.000Z,1250, Sentinel 2, 15 
2018-04-28T06:49:30.000Z,1231, Sentinel 2, 35 
2018-07-08T06:19:50.000Z,1231, Sentinel 2, 105 
2019-05-14T18:29:34.000Z,1225, Sentinel 2, 90 
2016-07-01T18:39:23.000Z,1099, Sentinel 2, 80 
2019-06-20T06:59:25.000Z,1228, Sentinel 2, 75 
2019-12-30T18:29:19.000Z,806, Sentinel 2, 250 
2017-05-31T18:19:21.000Z,1170, Sentinel 2, 60 
2018-06-20T06:59:15.000Z,1216, Sentinel 2, 145 
2021-11-09T12:42:49.802Z,1128, Sentinel 1, 12 
2019-06-23T18:29:21.000Z,1179, Sentinel 2, 80 
2020-08-20T06:49:20.000Z,570, Sentinel 2, 25 
2022-06-13T18:49:19.000Z,1255, Sentinel 2, 10 
2019-08-29T18:19:39.000Z,619, Sentinel 2, 30 
2020-05-22T18:09:19.000Z,1105, Sentinel 2, 10 
2019-02-08T18:30:04.000Z,1190, Sentinel 2, 280 
2021-06-14T18:19:19.000Z,1072, Sentinel 2, 40 
2020-06-22T18:29:19.000Z,1259, Sentinel 2, 20 
2019-12-29T18:09:21.000Z,814, Sentinel 2, 270 
2020-06-01T18:09:19.000Z,1080, Sentinel 2, 10 
2020-05-19T18:49:21.000Z,1101, Sentinel 2, 50 
2016-05-18T18:10:02.500Z,1130, Sentinel 2, 90 
2018-05-24T06:19:20.000Z,1175, Sentinel 2, 5 
2018-09-19T06:30:50.000Z,1101, Sentinel 2, 15 
2020-07-01T18:59:21.000Z,1144, Sentinel 2, 50 
2021-06-19T06:59:19.999Z,1093, Sentinel 2, 35 
2021-07-14T18:19:19.000Z,1179, Sentinel 2, 60 
2019-09-11T06:19:55.000Z,489, Sentinel 2, 15 
2019-11-20T06:19:20.000Z,886, Sentinel 2, 345 
2018-07-15T06:09:20.000Z,1255, Sentinel 2, 75 
2022-06-04T18:19:19.000Z,952, Sentinel 2, 50 
2021-07-12T18:29:21.000Z,1099, Sentinel 2, 80 
2018-05-21T06:09:54.999Z,1155, Sentinel 2, 5 
2020-06-23T18:49:21.000Z,1160, Sentinel 2, 60 
2018-07-07T18:09:56.000Z,1254, Sentinel 2, 90 
2021-07-06T18:59:21.000Z,1069, Sentinel 2, 90 
2022-05-06T18:39:14.000Z,1234, Sentinel 2, 20 
2022-07-13T06:39:29.999Z,1348, Sentinel 2, 35 
2016-12-20T18:29:21.500Z,862, Sentinel 2, 290 
2018-12-03T06:29:25.000Z,1204, Sentinel 2, 375 
2016-06-28T18:29:21.000Z,1462, Sentinel 2, 20 
2020-05-10T06:09:15.000Z,1078, Sentinel 2, 5 
2018-08-10T06:29:44.999Z,1205, Sentinel 2, 55 
2020-01-02T06:29:25.000Z,824, Sentinel 2, 275 
2019-05-31T18:19:21.000Z,1220, Sentinel 2, 20 
2017-08-12T06:20:05.000Z,1010, Sentinel 2, 85 
2020-05-29T18:49:21.000Z,1080, Sentinel 2, 10 
2020-06-14T06:09:15.000Z,974, Sentinel 2, 115 
2022-06-01T06:49:25.000Z,1268, Sentinel 2, 25 
2004-07-08T17:58:24.586Z,866, Landsat 7, 14 
2018-08-14T18:20:24.000Z,1169, Sentinel 2, 90 
2018-06-27T06:49:15.000Z,1216, Sentinel 2, 145 
2020-02-06T06:29:20.000Z,888, Sentinel 2, 315 
2022-04-30T06:59:15.000Z,1182, Sentinel 2, 5 
2022-08-02T06:39:29.999Z,1015, Sentinel 2, 15 
2019-06-30T18:19:29.000Z,1361, Sentinel 2, 10 
2017-07-24T06:39:20.000Z,1138, Sentinel 2, 55 
2019-12-15T07:09:20.000Z,853, Sentinel 2, 325 
2019-06-20T06:09:25.000Z,1262, Sentinel 2, 25 
2019-07-28T06:20:10.000Z,948, Sentinel 2, 115 
2018-06-12T06:49:20.000Z,1292, Sentinel 2, 5 
2018-05-16T06:10:00.000Z,1219, Sentinel 2, 115 
2018-07-31T18:39:21.000Z,1213, Sentinel 2, 80 
2019-12-24T18:59:23.999Z,825, Sentinel 2, 300 
2018-06-04T18:49:21.000Z,1237, Sentinel 2, 20 
2020-02-14T18:49:21.000Z,896, Sentinel 2, 320 
2018-12-10T18:29:24.000Z,1203, Sentinel 2, 360 
2019-05-21T06:09:25.000Z,1167, Sentinel 2, 5 
2020-01-28T18:09:21.000Z,878, Sentinel 2, 330 
2017-03-03T18:40:31.500Z,980, Sentinel 2, 310 
2019-11-15T18:29:21.000Z,901, Sentinel 2, 370 
2020-07-20T18:39:21.000Z,830, Sentinel 2, 20 
2019-12-14T18:09:24.000Z,867, Sentinel 2, 330 
2021-07-01T18:59:19.000Z,1124, Sentinel 2, 10 
2018-11-20T07:09:20.000Z,1206, Sentinel 2, 365 
2019-12-07T06:09:20.000Z,864, Sentinel 2, 325 
2020-07-19T06:09:20.000Z,892, Sentinel 2, 15 
2018-05-27T18:39:24.000Z,1235, Sentinel 2, 100 
2018-08-06T18:09:16.000Z,1227, Sentinel 2, 50 
2018-05-08T18:09:21.000Z,1238, Sentinel 2, 10 
2018-04-18T06:50:20.000Z,1209, Sentinel 2, 65 
2016-12-25T18:29:41.500Z,867, Sentinel 2, 200 
2019-07-13T18:30:01.000Z,994, Sentinel 2, 140 
2021-04-08T18:30:26.000Z,813, Sentinel 2, 50 
2020-04-24T06:40:30.000Z,1032, Sentinel 2, 85 
2011-07-09T18:21:28.750Z,1323, Landsat 7, 16 
2019-02-10T06:10:00.000Z,1202, Sentinel 2, 285 
2021-12-03T12:42:49.013Z,1099, Sentinel 1, 12 
2018-07-10T06:09:15.000Z,1231, Sentinel 2, 105 
2018-05-06T06:09:20.000Z,1225, Sentinel 2, 65 
2017-08-11T18:09:21.000Z,811, Sentinel 2, 10 
2020-06-06T18:59:21.000Z,1078, Sentinel 2, 100 
2020-05-22T18:09:14.000Z,1110, Sentinel 2, 30 
2022-07-10T18:39:24.000Z,1481, Sentinel 2, 10 
2019-05-14T18:29:34.000Z,1173, Sentinel 2, 90 
2021-07-12T06:19:20.000Z,1157, Sentinel 2, 65 
2016-11-22T18:19:21.500Z,832, Sentinel 2, 260 
2021-07-21T18:59:19.000Z,1195, Sentinel 2, 30 
2020-07-25T18:39:21.000Z,606, Sentinel 2, 10 
2021-06-07T18:29:21.000Z,1046, Sentinel 2, 50 
2019-12-19T18:10:09.000Z,798, Sentinel 2, 180 
2019-01-09T06:19:35.000Z,1180, Sentinel 2, 235 
2016-06-07T18:59:19.999Z,1238, Sentinel 2, 20 
2019-07-14T18:50:13.999Z,1001, Sentinel 2, 140 
2019-06-30T18:19:26.000Z,1242, Sentinel 2, 60 
2019-01-04T18:29:24.000Z,1195, Sentinel 2, 310 
2020-05-25T06:59:19.999Z,1083, Sentinel 2, 5 
2018-12-18T06:29:20.000Z,1187, Sentinel 2, 275 
2020-07-18T18:49:21.000Z,904, Sentinel 2, 50 
2019-02-19T18:49:19.000Z,1196, Sentinel 2, 330 
2019-12-09T18:09:21.000Z,813, Sentinel 2, 270 
2018-12-11T18:49:21.000Z,1205, Sentinel 2, 400 
2021-07-06T06:49:20.000Z,1145, Sentinel 2, 65 
2019-07-01T18:39:25.999Z,1162, Sentinel 2, 90 
2018-11-02T06:59:25.000Z,1206, Sentinel 2, 395 
2020-01-01T19:09:20.999Z,882, Sentinel 2, 360 
2020-08-01T18:29:21.000Z,747, Sentinel 2, 70 
2019-12-17T06:59:19.999Z,782, Sentinel 2, 245 
2017-02-05T18:20:06.500Z,935, Sentinel 2, 270 
2018-11-24T06:49:25.000Z,1204, Sentinel 2, 345 
2018-10-30T18:59:39.000Z,1198, Sentinel 2, 300 
2018-07-22T06:49:15.000Z,1217, Sentinel 2, 95 
2018-12-07T06:59:19.999Z,1206, Sentinel 2, 335 
2018-05-31T06:59:19.999Z,1259, Sentinel 2, 45 
2018-12-09T18:59:23.999Z,1201, Sentinel 2, 340 
2018-06-29T18:49:14.000Z,1270, Sentinel 2, 80 
2020-07-19T18:19:19.000Z,901, Sentinel 2, 40 
2017-09-07T18:50:26.000Z,888, Sentinel 2, 40 
2017-08-22T06:19:20.000Z,805, Sentinel 2, 15 
2019-08-24T06:09:54.999Z,735, Sentinel 2, 55 
2019-06-05T19:09:19.000Z,1198, Sentinel 2, 30 
2018-07-17T06:49:15.000Z,1218, Sentinel 2, 105 
2018-07-01T18:39:59.000Z,1297, Sentinel 2, 50 
2020-07-22T06:19:25.000Z,773, Sentinel 2, 25 
2020-09-10T18:29:46.000Z,424, Sentinel 2, 10 
2018-05-26T06:59:19.999Z,1245, Sentinel 2, 35 
2022-07-30T18:39:24.000Z,1060, Sentinel 2, 10 
2022-07-16T18:59:19.000Z,1272, Sentinel 2, 30 
2018-09-10T18:10:31.000Z,1099, Sentinel 2, 40 
2020-01-11T19:09:19.000Z,854, Sentinel 2, 330 
2019-12-09T18:59:19.000Z,806, Sentinel 2, 270 
2019-12-07T18:19:24.000Z,850, Sentinel 2, 310 
2010-06-15T18:01:34.302Z,950, Landsat 7, 16 
2018-12-12T06:09:20.000Z,1201, Sentinel 2, 335 
2018-11-22T06:59:19.999Z,1202, Sentinel 2, 345 
2018-05-06T06:09:25.000Z,1228, Sentinel 2, 75 
2022-05-21T18:39:25.999Z,1226, Sentinel 2, 20 
2016-12-08T18:39:21.500Z,923, Sentinel 2, 360 
2022-07-21T18:09:26.000Z,1215, Sentinel 2, 20 
2020-08-16T18:29:24.000Z,538, Sentinel 2, 50 
2018-04-10T18:49:21.000Z,1171, Sentinel 2, 10 
2020-07-13T06:39:20.000Z,1065, Sentinel 2, 35 
2020-01-21T18:19:56.000Z,861, Sentinel 2, 250 
2019-12-02T07:00:15.000Z,756, Sentinel 2, 215 
2017-06-13T06:19:20.000Z,1181, Sentinel 2, 85 
2018-05-31T06:09:20.000Z,1256, Sentinel 2, 45 
2016-12-19T18:09:26.500Z,862, Sentinel 2, 200 
2019-12-08T06:29:25.000Z,863, Sentinel 2, 325 
2018-06-02T18:09:19.000Z,1260, Sentinel 2, 50 
2018-06-19T18:49:26.000Z,1287, Sentinel 2, 30 
2018-07-26T06:30:19.999Z,1372, Sentinel 2, 15 
2020-07-01T18:59:21.000Z,1452, Sentinel 2, 10 
2022-06-27T18:29:31.000Z,1360, Sentinel 2, 20 
2020-07-25T06:29:20.000Z,636, Sentinel 2, 5 
2019-05-05T06:40:30.000Z,1216, Sentinel 2, 105 
2017-07-24T06:40:04.999Z,1059, Sentinel 2, 95 
2016-06-27T18:59:19.999Z,1398, Sentinel 2, 20 
2019-08-03T06:39:25.000Z,1007, Sentinel 2, 65 
2019-01-05T18:49:19.000Z,1183, Sentinel 2, 240 
2020-02-03T07:09:24.999Z,874, Sentinel 2, 295 
2021-06-15T06:29:20.000Z,1104, Sentinel 2, 45 
2019-12-26T18:49:21.000Z,805, Sentinel 2, 220 
2018-04-30T18:50:21.000Z,1216, Sentinel 2, 90 
2018-06-21T06:31:20.000Z,1201, Sentinel 2, 195 
2020-07-03T18:49:21.000Z,882, Sentinel 2, 120 
2019-08-07T06:20:10.000Z,914, Sentinel 2, 95 
2019-04-24T18:29:34.000Z,1195, Sentinel 2, 50 
2022-06-30T18:39:24.000Z,1342, Sentinel 2, 50 
2020-07-10T06:29:20.000Z,1173, Sentinel 2, 25 
2019-06-03T06:19:30.000Z,1206, Sentinel 2, 55 
2018-05-15T06:40:35.000Z,1221, Sentinel 2, 125 
2017-07-15T18:19:19.000Z,1278, Sentinel 2, 20 
2022-07-24T18:19:31.000Z,1156, Sentinel 2, 20 
2021-06-23T06:39:20.000Z,1132, Sentinel 2, 35 
2020-05-07T06:49:20.000Z,1056, Sentinel 2, 5 
2019-06-30T18:19:26.000Z,1254, Sentinel 2, 60 
2020-09-20T06:20:10.000Z,138, Sentinel 2, 5 
2018-11-15T06:19:25.000Z,1202, Sentinel 2, 345 
2018-06-17T06:49:25.000Z,1279, Sentinel 2, 35 
2019-05-26T06:09:25.000Z,1227, Sentinel 2, 25 
2020-09-12T18:20:16.000Z,402, Sentinel 2, 20 
2014-05-17T18:06:43.615Z,1042, Landsat 7, 32 
2018-08-02T18:29:44.000Z,1256, Sentinel 2, 40 
2018-05-14T06:19:20.000Z,1243, Sentinel 2, 65 
2019-08-04T18:19:29.000Z,1001, Sentinel 2, 60 
2019-02-05T06:09:35.000Z,1187, Sentinel 2, 285 
2021-05-26T06:29:20.000Z,968, Sentinel 2, 25 
2019-07-10T06:09:25.000Z,1385, Sentinel 2, 15 
2017-06-30T06:10:29.999Z,1042, Sentinel 2, 185 
2021-06-04T06:09:20.000Z,982, Sentinel 2, 15 
2020-07-02T06:19:25.000Z,991, Sentinel 2, 75 
2019-02-06T06:29:50.000Z,1201, Sentinel 2, 295 
2018-05-21T06:09:54.999Z,1233, Sentinel 2, 25 
2019-05-16T18:19:21.000Z,1223, Sentinel 2, 30 
2019-06-18T18:29:29.000Z,1236, Sentinel 2, 20 
2017-08-02T12:42:22.402Z,1158, Sentinel 1, 12 
2018-09-05T18:59:58.999Z,1109, Sentinel 2, 30 
2019-08-06T06:49:25.000Z,982, Sentinel 2, 15 
2019-07-23T07:09:20.000Z,1151, Sentinel 2, 35 
2019-11-29T18:59:23.999Z,885, Sentinel 2, 350 
2018-08-14T18:20:24.000Z,1162, Sentinel 2, 90 
2020-05-21T06:29:20.000Z,1098, Sentinel 2, 35 
2019-01-13T18:09:16.000Z,1187, Sentinel 2, 270 
2019-08-27T06:19:35.000Z,642, Sentinel 2, 35 
2020-07-19T18:19:31.000Z,882, Sentinel 2, 30 
2022-07-24T06:09:20.000Z,1144, Sentinel 2, 15 
2019-11-22T06:59:25.000Z,904, Sentinel 2, 375 
2019-01-07T06:30:00.000Z,1184, Sentinel 2, 215 
2021-06-07T06:19:20.000Z,1005, Sentinel 2, 15 
2021-04-25T19:09:11.000Z,1056, Sentinel 2, 20 
2018-06-28T06:19:30.000Z,1214, Sentinel 2, 155 
2022-05-24T18:49:19.000Z,1254, Sentinel 2, 10 
2019-05-28T18:59:29.000Z,1211, Sentinel 2, 20 
2021-05-05T06:09:15.000Z,1027, Sentinel 2, 35 
2022-05-21T18:39:19.000Z,1235, Sentinel 2, 10 
2019-02-02T18:10:31.000Z,1199, Sentinel 2, 250 
2020-05-18T06:19:20.000Z,1089, Sentinel 2, 75 
2019-08-22T07:09:15.000Z,726, Sentinel 2, 25 
2022-06-06T06:49:20.000Z,1260, Sentinel 2, 25 
2022-04-17T18:59:21.000Z,1199, Sentinel 2, 20 
2020-06-21T06:49:20.000Z,1197, Sentinel 2, 15 
2018-06-12T18:09:21.000Z,1250, Sentinel 2, 60 
2018-05-26T06:09:20.000Z,1259, Sentinel 2, 25 
2018-04-16T18:20:46.000Z,1218, Sentinel 2, 60 
2016-05-23T18:09:39.500Z,1144, Sentinel 2, 100 
2020-05-22T19:00:16.000Z,1058, Sentinel 2, 130 
2018-07-11T06:29:15.000Z,1251, Sentinel 2, 85 
2018-04-30T18:49:19.000Z,1232, Sentinel 2, 40 
2019-12-10T18:29:21.000Z,856, Sentinel 2, 320 
2018-07-30T07:00:05.000Z,1192, Sentinel 2, 105 
2019-01-22T18:39:59.000Z,1212, Sentinel 2, 360 
2004-06-29T18:04:36.428Z,769, Landsat 7, 50 
2019-06-02T18:59:29.000Z,1227, Sentinel 2, 10 
2020-01-09T07:09:24.999Z,820, Sentinel 2, 245 
2017-11-18T12:42:24.596Z,878, Sentinel 1, 12 
2021-06-13T06:39:20.000Z,1053, Sentinel 2, 15 
2020-07-03T06:39:20.000Z,1361, Sentinel 2, 15 
2020-06-09T06:59:19.999Z,1192, Sentinel 2, 65 
2020-07-04T06:09:20.000Z,1336, Sentinel 2, 15 
2019-07-13T18:29:24.000Z,1097, Sentinel 2, 90 
2019-01-31T06:09:20.000Z,1190, Sentinel 2, 305 
2019-01-02T06:30:19.999Z,1185, Sentinel 2, 195 
2020-06-23T06:39:20.000Z,1162, Sentinel 2, 65 
2018-11-09T18:09:21.000Z,1205, Sentinel 2, 380 
2020-01-03T06:49:20.000Z,834, Sentinel 2, 295 
2016-10-21T18:29:16.500Z,898, Sentinel 2, 330 
2020-08-31T06:20:05.000Z,501, Sentinel 2, 55 
2019-05-24T18:29:29.000Z,1226, Sentinel 2, 30 
2020-06-01T18:09:14.000Z,1132, Sentinel 2, 50 
2000-06-16T05:58:06.366Z,755, Landsat 7, 23 
2016-06-22T18:09:22.000Z,1269, Sentinel 2, 60 
2020-01-06T06:59:19.999Z,823, Sentinel 2, 285 
2020-05-20T06:09:20.000Z,1081, Sentinel 2, 15 
2020-07-26T06:49:20.000Z,746, Sentinel 2, 35 
2018-04-12T18:40:31.000Z,1212, Sentinel 2, 60 
2020-06-24T06:09:20.000Z,1249, Sentinel 2, 35 
2019-05-28T18:09:31.000Z,1177, Sentinel 2, 120 
2019-12-12T18:19:31.000Z,864, Sentinel 2, 330 
2020-05-13T06:19:20.000Z,1081, Sentinel 2, 65 
2019-12-20T18:29:21.000Z,868, Sentinel 2, 340 
2018-07-27T06:49:15.000Z,1207, Sentinel 2, 85 
2022-06-16T06:49:25.000Z,1196, Sentinel 2, 5 
2018-11-14T18:59:31.000Z,1203, Sentinel 2, 360 
2017-12-19T19:00:56.000Z,1044, Sentinel 2, 180 
2017-04-24T18:29:16.000Z,1107, Sentinel 2, 40 
2020-05-27T18:09:14.000Z,1127, Sentinel 2, 40 
2018-04-18T19:00:21.000Z,1221, Sentinel 2, 60 
2017-02-04T06:39:20.499Z,906, Sentinel 2, 395 
2019-01-01T06:59:15.000Z,1178, Sentinel 2, 265 
2019-08-16T18:59:54.000Z,785, Sentinel 2, 60 
2019-01-16T18:20:29.000Z,1194, Sentinel 2, 220 
2019-06-28T06:19:25.000Z,1329, Sentinel 2, 15 
2019-07-09T06:39:25.000Z,1378, Sentinel 2, 15 
2018-12-14T18:09:21.000Z,1202, Sentinel 2, 310 
2017-01-06T18:19:21.500Z,882, Sentinel 2, 350 
2021-05-10T06:59:15.000Z,983, Sentinel 2, 45 
